22:22:10.586: <- 059904 18EA3A00 14F001
22:41:03.492: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:03.509: -> 065305 1CFF193A 419F001702000000
22:41:03.540: -> 130306 09FD023A FF0303C000FAFFFF
22:41:03.588: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:03.684: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:03.732: -> 130306 09FD023A FF030320F5FAFFFF
22:41:03.780: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:03.892: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:03.940: -> 130306 09FD023A FF030331F5FAFFFF
22:41:03.987: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.083: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.131: -> 130306 09FD023A FF0303C600FAFFFF
22:41:04.179: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.291: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.339: -> 130306 09FD023A FF03033900FAFFFF
22:41:04.387: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.483: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.515: -> 065305 1CFF193A 419F001702000000
22:41:04.531: -> 130306 09FD023A FF03033201FAFFFF
22:41:04.579: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.691: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.740: -> 130306 09FD023A FF0303D3F4FAFFFF
22:41:04.787: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.883: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:04.931: -> 130306 09FD023A FF03035700FAFFFF
22:41:04.979: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.091: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.139: -> 130306 09FD023A FF03032901FAFFFF
22:41:05.187: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.283: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.331: -> 130306 09FD023A FF03031BF5FAFFFF
22:41:05.379: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.491: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.507: -> 065305 1CFF193A 419F001702000000
22:41:05.539: -> 130306 09FD023A FF0303CF00FAFFFF
22:41:05.587: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.683: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.731: -> 130306 09FD023A FF030314F5FAFFFF
22:41:05.779: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.891: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:05.944: -> 130306 09FD023A FF0303B600FAFFFF
22:41:05.987: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.083: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.131: -> 130306 09FD023A FF0303E900FAFFFF
22:41:06.185: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.293: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.339: -> 130306 09FD023A FF0303A0F4FAFFFF
22:41:06.387: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.483: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.515: -> 065305 1CFF193A 419F001702000000
22:41:06.531: -> 130306 09FD023A FF03031B01FAFFFF
22:41:06.579: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.691: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.739: -> 130306 09FD023A FF03033DF5FAFFFF
22:41:06.787: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.883: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:06.931: -> 130306 09FD023A FF03037DF4FAFFFF
22:41:06.979: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.091: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.139: -> 130306 09FD023A FF0303FFF4FAFFFF
22:41:07.187: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.283: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.331: -> 130306 09FD023A FF030362F5FAFFFF
22:41:07.379: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.491: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.507: -> 065305 1CFF193A 419F001702000000
22:41:07.539: -> 130306 09FD023A FF030343F4FAFFFF
22:41:07.587: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.683: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.731: -> 130306 09FD023A FF030364F5FAFFFF
22:41:07.780: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.891: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:07.939: -> 130306 09FD023A FF03032F00FAFFFF
22:41:07.987: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.083: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.131: -> 130306 09FD023A FF0303F7F4FAFFFF
22:41:08.179: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.291: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.367: -> 130306 09FD023A FF03031701FAFFFF
22:41:08.421: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.483: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.515: -> 065305 1CFF193A 419F001702000000
22:41:08.531: -> 130306 09FD023A FF030371F4FAFFFF
22:41:08.579: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.691: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.739: -> 130306 09FD023A FF03036700FAFFFF
22:41:08.787: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.883: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:08.931: -> 130306 09FD023A FF03038100FAFFFF
22:41:08.979: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.091: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.139: -> 130306 09FD023A FF030334F5FAFFFF
22:41:09.187: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.283: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.331: -> 130306 09FD023A FF03035200FAFFFF
22:41:09.380: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.490: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.540: -> 065305 1CFF193A 419F001702000000
22:41:09.573: -> 130306 09FD023A FF030307F5FAFFFF
22:41:09.617: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.682: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.730: -> 130306 09FD023A FF030359F5FAFFFF
22:41:09.778: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.890: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:09.938: -> 130306 09FD023A FF03032D00FAFFFF
22:41:09.986: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.082: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.130: -> 130306 09FD023A FF030369F5FAFFFF
22:41:10.178: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.290: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.338: -> 130306 09FD023A FF03038DF4FAFFFF
22:41:10.386: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.482: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.514: -> 065305 1CFF193A 419F001702000000
22:41:10.530: -> 130306 09FD023A FF0303F5F4FAFFFF
22:41:10.578: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.690: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.738: -> 130306 09FD023A FF0303DB00FAFFFF
22:41:10.786: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.882: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:10.930: -> 130306 09FD023A FF03035DF5FAFFFF
22:41:10.978: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.090: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.138: -> 130306 09FD023A FF03036DF5FAFFFF
22:41:11.186: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.282: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.330: -> 130306 09FD023A FF030365F4FAFFFF
22:41:11.378: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.490: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.506: -> 065305 1CFF193A 419F001702000000
22:41:11.538: -> 130306 09FD023A FF030385F4FAFFFF
22:41:11.586: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.683: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.730: -> 130306 09FD023A FF0303C600FAFFFF
22:41:11.778: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.890: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:11.968: -> 130306 09FD023A FF0303B800FAFFFF
22:41:11.986: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.082: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.130: -> 130306 09FD023A FF030364F5FAFFFF
22:41:12.178: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.290: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.339: -> 130306 09FD023A FF03033CF5FAFFFF
22:41:12.386: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.482: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.516: -> 065305 1CFF193A 419F001702000000
22:41:12.530: -> 130306 09FD023A FF03032000FAFFFF
22:41:12.578: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.690: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.738: -> 130306 09FD023A FF03039300FAFFFF
22:41:12.786: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.886: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:12.930: -> 130306 09FD023A FF03030B00FAFFFF
22:41:13.002: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.090: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.145: -> 130306 09FD023A FF0303BEF4FAFFFF
22:41:13.186: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.282: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.330: -> 130306 09FD023A FF0303A6F4FAFFFF
22:41:13.378: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.490: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.506: -> 065305 1CFF193A 419F001702000000
22:41:13.538: -> 130306 09FD023A FF03033300FAFFFF
22:41:13.586: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.682: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.730: -> 130306 09FD023A FF03032501FAFFFF
22:41:13.778: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.890: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:13.938: -> 130306 09FD023A FF030350F4FAFFFF
22:41:13.986: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.082: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.130: -> 130306 09FD023A FF03033FF5FAFFFF
22:41:14.178: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.290: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.338: -> 130306 09FD023A FF0303DEF4FAFFFF
22:41:14.386: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.482: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.514: -> 065305 1CFF193A 419F001702000000
22:41:14.530: -> 130306 09FD023A FF0303B300FAFFFF
22:41:14.579: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.690: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.738: -> 130306 09FD023A FF0303BBF4FAFFFF
22:41:14.786: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.884: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:14.936: -> 130306 09FD023A FF03030301FAFFFF
22:41:14.978: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.089: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.137: -> 130306 09FD023A FF030383F4FAFFFF
22:41:15.184: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.280: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.329: -> 130306 09FD023A FF03030D00FAFFFF
22:41:15.377: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.489: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.505: -> 065305 1CFF193A 419F001702000000
22:41:15.537: -> 130306 09FD023A FF0303D100FAFFFF
22:41:15.585: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.680: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.728: -> 130306 09FD023A FF030352F4FAFFFF
22:41:15.776: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.888: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:15.936: -> 130306 09FD023A FF03036AF5FAFFFF
22:41:15.984: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.090: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.129: -> 130306 09FD023A FF03031FF5FAFFFF
22:41:16.177: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.289: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.337: -> 130306 09FD023A FF03034C00FAFFFF
22:41:16.385: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.481: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.513: -> 065305 1CFF193A 419F001702000000
22:41:16.529: -> 130306 09FD023A FF03036800FAFFFF
22:41:16.586: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.691: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.737: -> 130306 09FD023A FF03033DF5FAFFFF
22:41:16.784: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.880: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:16.929: -> 130306 09FD023A FF03033BF5FAFFFF
22:41:16.977: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.089: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.136: -> 130306 09FD023A FF030327F5FAFFFF
22:41:17.185: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.284: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.329: -> 130306 09FD023A FF0303F000FAFFFF
22:41:17.377: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.488: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.504: -> 065305 1CFF193A 419F001702000000
22:41:17.536: -> 130306 09FD023A FF03030E01FAFFFF
22:41:17.584: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.680: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.728: -> 130306 09FD023A FF0303EC00FAFFFF
22:41:17.776: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.889: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:17.937: -> 130306 09FD023A FF03038FF4FAFFFF
22:41:17.985: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.080: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.128: -> 130306 09FD023A FF03033FF5FAFFFF
22:41:18.176: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.288: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.338: -> 130306 09FD023A FF0303BB00FAFFFF
22:41:18.384: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.481: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.512: -> 065305 1CFF193A 419F001702000000
22:41:18.528: -> 130306 09FD023A FF0303EC00FAFFFF
22:41:18.576: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.688: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.736: -> 130306 09FD023A FF030386F4FAFFFF
22:41:18.784: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.880: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:18.928: -> 130306 09FD023A FF0303A4F4FAFFFF
22:41:18.976: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.088: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.136: -> 130306 09FD023A FF0303BB00FAFFFF
22:41:19.184: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.280: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.329: -> 130306 09FD023A FF03038C00FAFFFF
22:41:19.376: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.488: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.504: -> 065305 1CFF193A 419F001702000000
22:41:19.536: -> 130306 09FD023A FF03030200FAFFFF
22:41:19.584: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.680: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.728: -> 130306 09FD023A FF03038EF4FAFFFF
22:41:19.776: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.888: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:19.936: -> 130306 09FD023A FF030364F4FAFFFF
22:41:19.984: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.080: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.128: -> 130306 09FD023A FF0303DD00FAFFFF
22:41:20.176: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.288: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.336: -> 130306 09FD023A FF03039BF4FAFFFF
22:41:20.384: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.479: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.511: -> 065305 1CFF193A 419F001702000000
22:41:20.527: -> 130306 09FD023A FF0303A0F4FAFFFF
22:41:20.575: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.687: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.735: -> 130306 09FD023A FF03039BF4FAFFFF
22:41:20.783: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.879: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:20.927: -> 130306 09FD023A FF0303FA00FAFFFF
22:41:20.975: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.090: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.135: -> 130306 09FD023A FF03037400FAFFFF
22:41:21.183: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.279: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.327: -> 130306 09FD023A FF03034CF5FAFFFF
22:41:21.375: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.487: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.503: -> 065305 1CFF193A 419F001702000000
22:41:21.535: -> 130306 09FD023A FF03030000FAFFFF
22:41:21.583: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.679: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.727: -> 130306 09FD023A FF03036CF5FAFFFF
22:41:21.775: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.887: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:21.935: -> 130306 09FD023A FF03031000FAFFFF
22:41:21.983: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.079: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.127: -> 130306 09FD023A FF0303D9F4FAFFFF
22:41:22.175: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.287: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.335: -> 130306 09FD023A FF0303B500FAFFFF
22:41:22.383: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.479: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.511: -> 065305 1CFF193A 419F001702000000
22:41:22.527: -> 130306 09FD023A FF03031EF5FAFFFF
22:41:22.575: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.687: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.735: -> 130306 09FD023A FF03032500FAFFFF
22:41:22.783: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.879: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:22.927: -> 130306 09FD023A FF03037900FAFFFF
22:41:22.975: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.087: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.135: -> 130306 09FD023A FF03037A00FAFFFF
22:41:23.184: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.279: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.327: -> 130306 09FD023A FF03038F00FAFFFF
22:41:23.375: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.487: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.503: -> 065305 1CFF193A 419F001702000000
22:41:23.535: -> 130306 09FD023A FF0303E7F4FAFFFF
22:41:23.583: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.679: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.727: -> 130306 09FD023A FF0303CAF4FAFFFF
22:41:23.792: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.887: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:23.936: -> 130306 09FD023A FF030314F5FAFFFF
22:41:23.983: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.079: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.127: -> 130306 09FD023A FF0303E5F4FAFFFF
22:41:24.192: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.287: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.335: -> 130306 09FD023A FF03036FF4FAFFFF
22:41:24.385: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.479: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.511: -> 065305 1CFF193A 419F001702000000
22:41:24.527: -> 130306 09FD023A FF03030301FAFFFF
22:41:24.592: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.687: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.735: -> 130306 09FD023A FF03030801FAFFFF
22:41:24.783: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.879: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:24.928: -> 130306 09FD023A FF0303BDF4FAFFFF
22:41:24.992: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.087: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.135: -> 130306 09FD023A FF03032F01FAFFFF
22:41:25.183: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.279: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.327: -> 130306 09FD023A FF0303D2F4FAFFFF
22:41:25.392: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.487: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.503: -> 065305 1CFF193A 419F001702000000
22:41:25.535: -> 130306 09FD023A FF03038300FAFFFF
22:41:25.583: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.679: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.727: -> 130306 09FD023A FF0303A8F4FAFFFF
22:41:25.792: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.887: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:25.935: -> 130306 09FD023A FF0303BA00FAFFFF
22:41:25.983: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.078: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.126: -> 130306 09FD023A FF03034200FAFFFF
22:41:26.194: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.286: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.334: -> 130306 09FD023A FF03030900FAFFFF
22:41:26.382: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.478: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.510: -> 065305 1CFF193A 419F001702000000
22:41:26.526: -> 130306 09FD023A FF030368F4FAFFFF
22:41:26.591: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.686: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.734: -> 130306 09FD023A FF0303FB00FAFFFF
22:41:26.782: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.878: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:26.926: -> 130306 09FD023A FF0303DD00FAFFFF
22:41:26.991: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.086: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.134: -> 130306 09FD023A FF0303E3F4FAFFFF
22:41:27.182: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.278: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.326: -> 130306 09FD023A FF03037CF4FAFFFF
22:41:27.391: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.486: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.502: -> 065305 1CFF193A 419F001702000000
22:41:27.534: -> 130306 09FD023A FF03030CF5FAFFFF
22:41:27.582: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.678: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.726: -> 130306 09FD023A FF0303F700FAFFFF
22:41:27.791: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.886: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:27.934: -> 130306 09FD023A FF03038400FAFFFF
22:41:27.982: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.078: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.126: -> 130306 09FD023A FF03030501FAFFFF
22:41:28.191: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.286: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.334: -> 130306 09FD023A FF0303C8F4FAFFFF
22:41:28.382: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.478: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.515: -> 065305 1CFF193A 419F001702000000
22:41:28.526: -> 130306 09FD023A FF030323F5FAFFFF
22:41:28.591: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.686: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.734: -> 130306 09FD023A FF03039000FAFFFF
22:41:28.782: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.878: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:28.926: -> 130306 09FD023A FF030349F5FAFFFF
22:41:28.991: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:29.086: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:29.134: -> 130306 09FD023A FF0303D900FAFFFF
22:41:29.182: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:29.278: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:29.326: -> 130306 09FD023A FF030354F5FAFFFF
22:41:29.391: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:29.486: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:29.502: -> 065305 1CFF193A 419F001702000000
22:41:29.534: -> 130306 09FD023A FF0303FDF4FAFFFF
22:41:29.582: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:29.678: -> 127250 09F1123A FF0000FF7FFF7FFD
22:41:29.726: -> 130306 09FD023A FF0303C2F4FAFFFF
